mass1,mass2,mass3
3.9269908169872427,2.7143360527015816,5.0893800988154645
3.068419933319092,5.702275276184082,9.65933895111084
3.068419933319092,5.702275276184082,9.65933895111084
8.153765678405762,2.6020331382751465,9.88243293762207
8.153765678405762,2.6020331382751465,9.88243293762207
4.4490180015563965,7.917943000793457,8.352989196777344
4.4490180015563965,7.917943000793457,8.352989196777344
5.310628890991211,9.66246509552002,3.2820563316345215
5.310628890991211,9.66246509552002,3.2820563316345215
1.826900601387024,7.33767032623291,1.2905325889587402
1.826900601387024,7.33767032623291,1.2905325889587402
1.412432312965393,3.449951410293579,1.606093168258667
1.412432312965393,3.449951410293579,1.606093168258667
3.1938958168029785,6.039848804473877,3.9187073707580566
3.1938958168029785,6.039848804473877,3.9187073707580566
9.976578712463379,8.54671859741211,5.83866024017334
9.976578712463379,8.54671859741211,5.83866024017334
2.406482696533203,1.635758876800537,4.913712501525879
2.406482696533203,1.635758876800537,4.913712501525879
1.5818634033203125,1.2631710767745972,9.968914985656738
1.5818634033203125,1.2631710767745972,9.968914985656738
3.7416419982910156,2.7748804092407227,3.712425708770752
3.7416419982910156,2.7748804092407227,3.712425708770752
7.491076469421387,4.878669261932373,6.1005096435546875
7.491076469421387,4.878669261932373,6.1005096435546875
5.732912063598633,8.676779747009277,7.805229187011719
5.732912063598633,8.676779747009277,7.805229187011719
2.243612051010132,3.628199577331543,6.838983058929443
2.243612051010132,3.628199577331543,6.838983058929443
2.6664233207702637,7.921838283538818,5.284745693206787
2.6664233207702637,7.921838283538818,5.284745693206787
4.131504535675049,2.6824190616607666,8.552779197692871
4.131504535675049,2.6824190616607666,8.552779197692871
7.148284435272217,4.2784037590026855,8.213396072387695
7.148284435272217,4.2784037590026855,8.213396072387695
4.607640266418457,7.024969100952148,6.8014068603515625
4.607640266418457,7.024969100952148,6.8014068603515625
6.777133464813232,2.1251699924468994,6.829839706420898
6.777133464813232,2.1251699924468994,6.829839706420898
9.196880340576172,5.709036827087402,7.838518142700195
2.507051944732666,4.577256679534912,1.0588908195495605
7.348885536193848,6.379419803619385,1.9348560571670532
7.348885536193848,6.379419803619385,1.9348560571670532
7.450138092041016,9.114954948425293,3.576869010925293
7.450138092041016,9.114954948425293,3.576869010925293
1.3463246822357178,1.270458459854126,9.319564819335938
1.3463246822357178,1.270458459854126,9.319564819335938
2.1339902877807617,5.613265037536621,1.1849286556243896
2.1339902877807617,5.613265037536621,1.1849286556243896
7.273167610168457,1.430415153503418,2.7679688930511475
7.273167610168457,1.430415153503418,2.7679688930511475
6.861598968505859,8.409939765930176,2.516117811203003
6.861598968505859,8.409939765930176,2.516117811203003
5.839432716369629,2.7158117294311523,9.105453491210938
5.839432716369629,2.7158117294311523,9.105453491210938
3.3286004066467285,8.000768661499023,4.090287685394287
3.3286004066467285,8.000768661499023,4.090287685394287
6.432281494140625,4.951960563659668,4.799356460571289
6.432281494140625,4.951960563659668,4.799356460571289
7.802133083343506,1.0130295753479004,6.257299423217773
7.802133083343506,1.0130295753479004,6.257299423217773
7.644776821136475,1.8102408647537231,2.857570171356201
7.644776821136475,1.8102408647537231,2.857570171356201
4.115411281585693,7.976470947265625,4.162350177764893
4.115411281585693,7.976470947265625,4.162350177764893
3.253490686416626,5.316920280456543,4.581062316894531
3.253490686416626,5.316920280456543,4.581062316894531
2.9106109142303467,4.4068603515625,5.885922431945801
2.9106109142303467,4.4068603515625,5.885922431945801
3.4185075759887695,1.9644534587860107,8.401050567626953
3.4185075759887695,1.9644534587860107,8.401050567626953
7.097444534301758,6.921385288238525,1.4082088470458984
7.097444534301758,6.921385288238525,1.4082088470458984
7.606722354888916,6.524513244628906,8.198967933654785
7.606722354888916,6.524513244628906,8.198967933654785
7.210675239562988,2.834886312484741,1.4916523694992065
7.210675239562988,2.834886312484741,1.4916523694992065
7.538923263549805,6.455738067626953,6.026523113250732
7.538923263549805,6.455738067626953,6.026523113250732
6.27772855758667,3.019951343536377,6.758345603942871
7.120705604553223,9.79574966430664,6.37973690032959
7.470895290374756,5.375183582305908,1.3460438251495361
7.470895290374756,5.375183582305908,1.3460438251495361
8.220767974853516,3.85988450050354,3.4419679641723633
8.220767974853516,3.85988450050354,3.4419679641723633
5.394284248352051,2.648930311203003,5.497936725616455
5.394284248352051,2.648930311203003,5.497936725616455
7.57234001159668,7.110173225402832,9.832401275634766
7.57234001159668,7.110173225402832,9.832401275634766
2.1818580627441406,5.770343780517578,5.692977428436279
2.1818580627441406,5.770343780517578,5.692977428436279
8.6397705078125,9.669718742370605,3.813628673553467
8.6397705078125,9.669718742370605,3.813628673553467
2.5363941192626953,8.66098690032959,9.643381118774414
2.5363941192626953,8.66098690032959,9.643381118774414
4.231794357299805,1.9671047925949097,9.934903144836426
4.231794357299805,1.9671047925949097,9.934903144836426
6.621895790100098,5.839892864227295,2.803009271621704
6.621895790100098,5.839892864227295,2.803009271621704
4.070494651794434,8.573832511901855,6.775075912475586
4.070494651794434,8.573832511901855,6.775075912475586
3.61899733543396,3.3951096534729004,3.893641471862793
3.61899733543396,3.3951096534729004,3.893641471862793
8.438362121582031,7.7231011390686035,3.08237361907959
8.438362121582031,7.7231011390686035,3.08237361907959
5.304965972900391,5.96154260635376,6.611501693725586
5.304965972900391,5.96154260635376,6.611501693725586
2.578558921813965,6.5516252517700195,8.56483268737793
2.578558921813965,6.5516252517700195,8.56483268737793
2.926297664642334,8.827439308166504,9.942564010620117
2.926297664642334,8.827439308166504,9.942564010620117
2.4593775272369385,3.869677782058716,7.71439266204834
2.4593775272369385,3.869677782058716,7.71439266204834
7.686814785003662,8.15545654296875,2.14033579826355
7.686814785003662,8.15545654296875,2.14033579826355
3.9956555366516113,8.092613220214844,1.33238685131073
3.9956555366516113,8.092613220214844,1.33238685131073
7.099254608154297,2.370690107345581,1.222520351409912
7.099254608154297,2.370690107345581,1.222520351409912
4.948306560516357,4.932889461517334,1.5721619129180908
