mass1,mass2,mass3
3.9269908169872427,2.7143360527015816,5.0893800988154645
3.569611072540283,9.47005844116211,6.359458923339844
3.569611072540283,9.47005844116211,6.359458923339844
8.61214828491211,4.307186603546143,5.458649158477783
8.61214828491211,4.307186603546143,5.458649158477783
9.910255432128906,1.5485388040542603,4.134482383728027
9.910255432128906,1.5485388040542603,4.134482383728027
5.795857906341553,8.326696395874023,8.47742748260498
5.795857906341553,8.326696395874023,8.47742748260498
1.6777851581573486,2.994417905807495,8.082781791687012
1.6777851581573486,2.994417905807495,8.082781791687012
4.751470565795898,7.884407043457031,7.882411479949951
4.751470565795898,7.884407043457031,7.882411479949951
6.449089050292969,3.98490047454834,4.408405303955078
6.449089050292969,3.98490047454834,4.408405303955078
6.156305313110352,3.9698898792266846,9.763754844665527
6.156305313110352,3.9698898792266846,9.763754844665527
5.280819892883301,4.326526165008545,7.420637607574463
5.280819892883301,4.326526165008545,7.420637607574463
2.3102874755859375,4.511903762817383,9.751750946044922
2.3102874755859375,4.511903762817383,9.751750946044922
2.4327285289764404,4.61610221862793,8.457106590270996
2.4327285289764404,4.61610221862793,8.457106590270996
5.691078186035156,7.5236077308654785,8.75501823425293
5.691078186035156,7.5236077308654785,8.75501823425293
4.940633296966553,4.935749053955078,2.2640938758850098
4.940633296966553,4.935749053955078,2.2640938758850098
6.684854984283447,1.6924803256988525,7.661374568939209
6.684854984283447,1.6924803256988525,7.661374568939209
1.1107361316680908,9.462554931640625,6.189529895782471
1.1107361316680908,9.462554931640625,6.189529895782471
5.776084899902344,8.902122497558594,1.2211813926696777
5.776084899902344,8.902122497558594,1.2211813926696777
2.238614559173584,4.511779308319092,4.703814506530762
2.238614559173584,4.511779308319092,4.703814506530762
9.2915620803833,4.7644734382629395,2.1301121711730957
9.2915620803833,4.7644734382629395,2.1301121711730957
8.165870666503906,9.65206527709961,8.36845588684082
8.165870666503906,9.65206527709961,8.36845588684082
9.344808578491211,2.876591444015503,5.170189380645752
9.344808578491211,2.876591444015503,5.170189380645752
9.473563194274902,7.677423000335693,6.377388954162598
9.473563194274902,7.677423000335693,6.377388954162598
6.789422035217285,6.043815612792969,8.4158935546875
6.789422035217285,6.043815612792969,8.4158935546875
7.395582675933838,6.833131313323975,6.309670925140381
7.395582675933838,6.833131313323975,6.309670925140381
4.262545585632324,4.8410258293151855,2.481734275817871
4.262545585632324,4.8410258293151855,2.481734275817871
7.62953519821167,4.809045791625977,9.782906532287598
7.62953519821167,4.809045791625977,9.782906532287598
3.420780658721924,9.392891883850098,3.49531888961792
3.420780658721924,9.392891883850098,3.49531888961792
3.9843297004699707,3.3496906757354736,2.518749952316284
3.9843297004699707,3.3496906757354736,2.518749952316284
4.076541423797607,9.542956352233887,5.797522068023682
4.076541423797607,9.542956352233887,5.797522068023682
4.527984142303467,4.942352294921875,9.093880653381348
4.527984142303467,4.942352294921875,9.093880653381348
8.119572639465332,4.669137954711914,7.625058174133301
8.119572639465332,4.669137954711914,7.625058174133301
6.624812602996826,9.217365264892578,8.267690658569336
6.624812602996826,9.217365264892578,8.267690658569336
1.1841540336608887,7.630923748016357,3.9087588787078857
1.1841540336608887,7.630923748016357,3.9087588787078857
7.281684875488281,5.262588977813721,6.234468460083008
7.281684875488281,5.262588977813721,6.234468460083008
6.808745384216309,3.6185147762298584,1.251240611076355
6.808745384216309,3.6185147762298584,1.251240611076355
2.504481077194214,4.628377437591553,5.405909061431885
2.504481077194214,4.628377437591553,5.405909061431885
6.449644088745117,1.16042959690094,2.201993942260742
6.449644088745117,1.16042959690094,2.201993942260742
7.087414741516113,4.851653575897217,6.801734447479248
7.087414741516113,4.851653575897217,6.801734447479248
1.1126195192337036,8.91231632232666,2.3090806007385254
1.1126195192337036,8.91231632232666,2.3090806007385254
5.315354347229004,9.173501968383789,9.64340877532959
5.315354347229004,9.173501968383789,9.64340877532959
9.544529914855957,5.078237056732178,3.1257123947143555
9.544529914855957,5.078237056732178,3.1257123947143555
5.325337886810303,8.665179252624512,4.2053985595703125
5.325337886810303,8.665179252624512,4.2053985595703125
2.3576560020446777,2.4774396419525146,1.7963958978652954
2.3576560020446777,2.4774396419525146,1.7963958978652954
2.1691737174987793,6.109251022338867,3.893002510070801
2.1691737174987793,6.109251022338867,3.893002510070801
8.0621976852417,3.920109510421753,8.762365341186523
8.0621976852417,3.920109510421753,8.762365341186523
3.495290994644165,4.454268455505371,4.523467063903809
3.495290994644165,4.454268455505371,4.523467063903809
7.201108932495117,3.586591958999634,5.604442596435547
7.201108932495117,3.586591958999634,5.604442596435547
7.516317844390869,6.214328765869141,3.0863449573516846
7.516317844390869,6.214328765869141,3.0863449573516846
8.578252792358398,5.1267476081848145,8.738252639770508
8.578252792358398,5.1267476081848145,8.738252639770508
4.501538276672363,7.844813346862793,4.895317077636719
4.501538276672363,7.844813346862793,4.895317077636719
3.0281357765197754,3.4503393173217773,4.039782524108887
3.0281357765197754,3.4503393173217773,4.039782524108887
2.1962051391601562,8.845744132995605,5.878098011016846
2.1962051391601562,8.845744132995605,5.878098011016846
8.25415325164795,7.6015944480896,2.9426136016845703
8.25415325164795,7.6015944480896,2.9426136016845703
9.337632179260254,8.077582359313965,2.377140998840332
9.337632179260254,8.077582359313965,2.377140998840332
1.8738749027252197,7.256068229675293,3.0370407104492188
1.8738749027252197,7.256068229675293,3.0370407104492188
3.079857349395752,9.546814918518066,2.4403038024902344
3.079857349395752,9.546814918518066,2.4403038024902344
8.334980964660645,8.112186431884766,1.6378767490386963
8.334980964660645,8.112186431884766,1.6378767490386963
7.508786678314209,2.4932477474212646,1.365323543548584
7.508786678314209,2.4932477474212646,1.365323543548584
1.618201494216919,7.702293395996094,4.912679195404053
1.618201494216919,7.702293395996094,4.912679195404053
2.936927318572998,1.9334361553192139,2.6327662467956543
2.936927318572998,1.9334361553192139,2.6327662467956543
5.649042129516602,1.396053671836853,8.304245948791504
5.649042129516602,1.396053671836853,8.304245948791504
2.4402410984039307,4.9560747146606445,1.622699499130249
2.4402410984039307,4.9560747146606445,1.622699499130249
9.400018692016602,9.62206745147705,2.185325860977173
9.400018692016602,9.62206745147705,2.185325860977173
1.7768299579620361,1.7600964307785034,3.9741528034210205
1.7768299579620361,1.7600964307785034,3.9741528034210205
7.758505821228027,7.08055305480957,8.716032981872559
7.758505821228027,7.08055305480957,8.716032981872559
5.341764450073242,3.1782474517822266,9.96701431274414
5.341764450073242,3.1782474517822266,9.96701431274414
6.452920913696289,7.098546028137207,5.912695407867432
6.452920913696289,7.098546028137207,5.912695407867432
5.797305583953857,4.946645259857178,4.824270248413086
5.797305583953857,4.946645259857178,4.824270248413086
8.428403854370117,2.3264312744140625,1.042691707611084
8.428403854370117,2.3264312744140625,1.042691707611084
1.6469764709472656,5.727473258972168,3.6110100746154785
1.6469764709472656,5.727473258972168,3.6110100746154785
4.497351169586182,6.4701995849609375,5.07219123840332
4.497351169586182,6.4701995849609375,5.07219123840332
5.413856029510498,6.542354106903076,2.2599682807922363
5.413856029510498,6.542354106903076,2.2599682807922363
6.061746597290039,6.253283977508545,8.928754806518555
6.061746597290039,6.253283977508545,8.928754806518555
1.704143762588501,9.253128051757812,3.654545545578003
1.704143762588501,9.253128051757812,3.654545545578003
8.969138145446777,8.486300468444824,1.970672369003296
8.969138145446777,8.486300468444824,1.970672369003296
3.9620895385742188,6.231931209564209,4.892926216125488
3.9620895385742188,6.231931209564209,4.892926216125488
4.293609619140625,7.1600470542907715,5.745349884033203
4.293609619140625,7.1600470542907715,5.745349884033203
8.076904296875,9.416254997253418,2.2671022415161133
8.076904296875,9.416254997253418,2.2671022415161133
2.2303948402404785,8.08782958984375,2.073561668395996
2.2303948402404785,8.08782958984375,2.073561668395996
9.764073371887207,5.047535419464111,6.260882377624512
9.764073371887207,5.047535419464111,6.260882377624512
6.905426502227783,4.00407600402832,7.2612199783325195
6.905426502227783,4.00407600402832,7.2612199783325195
4.08659029006958,6.7979817390441895,7.464049816131592
4.08659029006958,6.7979817390441895,7.464049816131592
3.2219924926757812,9.451220512390137,3.7949602603912354
3.2219924926757812,9.451220512390137,3.7949602603912354
2.166445732116699,5.959873676300049,4.622791767120361
2.166445732116699,5.959873676300049,4.622791767120361
1.6722447872161865,6.0916032791137695,9.013867378234863
1.6722447872161865,6.0916032791137695,9.013867378234863
6.415374279022217,3.669039011001587,6.351169586181641
6.415374279022217,3.669039011001587,6.351169586181641
4.969356060028076,3.419713020324707,1.247289776802063
4.969356060028076,3.419713020324707,1.247289776802063
7.231790542602539,4.733433246612549,8.14686107635498
7.231790542602539,4.733433246612549,8.14686107635498
3.2531607151031494,1.9621609449386597,1.0492745637893677
3.2531607151031494,1.9621609449386597,1.0492745637893677
4.33842658996582,4.605764389038086,1.3913042545318604
4.33842658996582,4.605764389038086,1.3913042545318604
5.535923957824707,5.576275825500488,8.758358001708984
5.535923957824707,5.576275825500488,8.758358001708984
2.5247695446014404,4.59247350692749,3.3745102882385254
2.5247695446014404,4.59247350692749,3.3745102882385254
3.5054221153259277,9.161855697631836,9.986751556396484
3.5054221153259277,9.161855697631836,9.986751556396484
6.161890506744385,2.1014699935913086,3.5464446544647217
6.161890506744385,2.1014699935913086,3.5464446544647217
7.95686149597168,9.232193946838379,1.642924427986145
7.95686149597168,9.232193946838379,1.642924427986145
8.063759803771973,5.997466087341309,8.722777366638184
8.063759803771973,5.997466087341309,8.722777366638184
3.4595916271209717,7.083508491516113,9.166427612304688
3.4595916271209717,7.083508491516113,9.166427612304688
9.2896728515625,6.500743389129639,2.535419225692749
9.2896728515625,6.500743389129639,2.535419225692749
8.55280876159668,9.302139282226562,7.850231170654297
