mass1,mass2,mass3
3.9269908169872427,2.7143360527015816,5.0893800988154645
5.545958518981934,3.125739097595215,7.197381973266602
5.545958518981934,3.125739097595215,7.197381973266602
7.6874284744262695,6.86414909362793,2.8164265155792236
7.6874284744262695,6.86414909362793,2.8164265155792236
7.995566368103027,9.90623664855957,7.678647994995117
7.995566368103027,9.90623664855957,7.678647994995117
9.461932182312012,1.0033546686172485,4.020736217498779
9.461932182312012,1.0033546686172485,4.020736217498779
9.1029634475708,4.640688419342041,6.172155380249023
9.1029634475708,4.640688419342041,6.172155380249023
5.461092948913574,5.539465427398682,2.4406518936157227
5.461092948913574,5.539465427398682,2.4406518936157227
4.575504779815674,2.595508337020874,3.3202712535858154
4.575504779815674,2.595508337020874,3.3202712535858154
4.206122875213623,3.7523036003112793,9.99727725982666
4.206122875213623,3.7523036003112793,9.99727725982666
2.406870126724243,1.182969331741333,6.845627307891846
2.406870126724243,1.182969331741333,6.845627307891846
9.498383522033691,3.678534507751465,6.881961822509766
9.498383522033691,3.678534507751465,6.881961822509766
2.6777024269104004,3.8727827072143555,7.787968635559082
2.6777024269104004,3.8727827072143555,7.787968635559082
4.332036018371582,3.6629116535186768,8.848546981811523
4.332036018371582,3.6629116535186768,8.848546981811523
1.3216745853424072,6.345619201660156,5.531386375427246
1.3216745853424072,6.345619201660156,5.531386375427246
2.8841936588287354,4.728322982788086,6.727992057800293
2.8841936588287354,4.728322982788086,6.727992057800293
7.887580871582031,9.342693328857422,1.040452003479004
7.887580871582031,9.342693328857422,1.040452003479004
4.602069854736328,2.4634106159210205,9.698391914367676
4.602069854736328,2.4634106159210205,9.698391914367676
5.358548164367676,6.942811965942383,8.645645141601562
5.358548164367676,6.942811965942383,8.645645141601562
3.4539012908935547,7.812246322631836,9.451301574707031
3.4539012908935547,7.812246322631836,9.451301574707031
9.03418254852295,9.722811698913574,5.875162124633789
9.03418254852295,9.722811698913574,5.875162124633789
4.85285758972168,1.391114354133606,9.399843215942383
6.1329755783081055,4.615754127502441,3.68753719329834
5.089162826538086,7.748708724975586,6.972996711730957
5.089162826538086,7.748708724975586,6.972996711730957
9.866188049316406,3.4634525775909424,4.997732639312744
9.866188049316406,3.4634525775909424,4.997732639312744
2.297159433364868,8.457476615905762,7.45912504196167
2.297159433364868,8.457476615905762,7.45912504196167
9.74880599975586,5.899317741394043,1.075858235359192
9.74880599975586,5.899317741394043,1.075858235359192
7.002329349517822,3.150406837463379,8.901413917541504
7.002329349517822,3.150406837463379,8.901413917541504
7.34983491897583,8.128739356994629,3.592923402786255
7.34983491897583,8.128739356994629,3.592923402786255
4.987770080566406,8.24075698852539,7.547034740447998
4.987770080566406,8.24075698852539,7.547034740447998
1.901875615119934,3.753728151321411,5.520541191101074
1.901875615119934,3.753728151321411,5.520541191101074
1.9725170135498047,7.858498573303223,9.059911727905273
1.9725170135498047,7.858498573303223,9.059911727905273
8.781545639038086,7.473667144775391,8.48433780670166
8.781545639038086,7.473667144775391,8.48433780670166
2.8666563034057617,1.9106498956680298,2.431225061416626
2.8666563034057617,1.9106498956680298,2.431225061416626
5.416160583496094,5.25856876373291,9.892439842224121
5.416160583496094,5.25856876373291,9.892439842224121
8.039587020874023,2.5157408714294434,7.967059135437012
8.039587020874023,2.5157408714294434,7.967059135437012
6.35018253326416,6.534802436828613,8.698848724365234
6.35018253326416,6.534802436828613,8.698848724365234
5.771148681640625,5.695894718170166,4.537544250488281
5.771148681640625,5.695894718170166,4.537544250488281
3.8162596225738525,8.441130638122559,3.7404348850250244
3.8162596225738525,8.441130638122559,3.7404348850250244
1.5625059604644775,8.479156494140625,8.559880256652832
1.5625059604644775,8.479156494140625,8.559880256652832
8.657966613769531,2.8316328525543213,1.9905636310577393
8.657966613769531,2.8316328525543213,1.9905636310577393
1.418128252029419,8.671903610229492,8.042315483093262
1.418128252029419,8.671903610229492,8.042315483093262
5.248381614685059,1.3368339538574219,9.076942443847656
9.624594688415527,3.7781286239624023,9.452341079711914
9.90953254699707,3.098393440246582,9.505224227905273
9.90953254699707,3.098393440246582,9.505224227905273
7.616142272949219,7.500437259674072,3.903435230255127
7.616142272949219,7.500437259674072,3.903435230255127
7.273229598999023,3.1382243633270264,5.071099281311035
7.273229598999023,3.1382243633270264,5.071099281311035
7.969548225402832,8.841924667358398,1.7908965349197388
7.969548225402832,8.841924667358398,1.7908965349197388
2.5476698875427246,9.504960060119629,4.266438961029053
2.5476698875427246,9.504960060119629,4.266438961029053
9.800495147705078,4.261931896209717,1.4331939220428467
9.800495147705078,4.261931896209717,1.4331939220428467
9.620260238647461,4.3628387451171875,9.668367385864258
9.620260238647461,4.3628387451171875,9.668367385864258
5.848052501678467,5.536375045776367,7.367513656616211
5.848052501678467,5.536375045776367,7.367513656616211
7.010523796081543,9.777427673339844,8.871060371398926
7.010523796081543,9.777427673339844,8.871060371398926
2.5004916191101074,2.5926716327667236,8.958318710327148
2.5004916191101074,2.5926716327667236,8.958318710327148
9.690324783325195,4.034509658813477,9.975799560546875
9.690324783325195,4.034509658813477,9.975799560546875
7.438090801239014,2.5425491333007812,1.07783043384552
7.438090801239014,2.5425491333007812,1.07783043384552
1.0191617012023926,1.1114026308059692,7.995941162109375
1.0191617012023926,1.1114026308059692,7.995941162109375
7.805542945861816,8.206157684326172,3.1233394145965576
7.805542945861816,8.206157684326172,3.1233394145965576
6.486677169799805,8.992069244384766,1.9588264226913452
