mass1,mass2,mass3
3.9269908169872427,2.7143360527015816,5.0893800988154645
5.753417015075684,9.689249038696289,8.950908660888672
5.753417015075684,9.689249038696289,8.950908660888672
7.319234848022461,1.7548439502716064,1.3191949129104614
7.319234848022461,1.7548439502716064,1.3191949129104614
5.799736976623535,1.365719199180603,7.311742782592773
5.799736976623535,1.365719199180603,7.311742782592773
6.263838291168213,4.863861560821533,4.886472225189209
6.263838291168213,4.863861560821533,4.886472225189209
3.228344440460205,1.0187829732894897,1.0384596586227417
3.228344440460205,1.0187829732894897,1.0384596586227417
8.70074462890625,1.0380289554595947,2.8569135665893555
8.70074462890625,1.0380289554595947,2.8569135665893555
8.801168441772461,3.127866268157959,4.153190612792969
8.801168441772461,3.127866268157959,4.153190612792969
9.12758731842041,2.510943651199341,7.078024864196777
9.12758731842041,2.510943651199341,7.078024864196777
5.641910552978516,3.5490708351135254,5.250709056854248
5.641910552978516,3.5490708351135254,5.250709056854248
7.349565029144287,4.987910747528076,2.28745436668396
7.349565029144287,4.987910747528076,2.28745436668396
5.676711082458496,2.9165916442871094,7.801790237426758
5.676711082458496,2.9165916442871094,7.801790237426758
4.317668914794922,9.960317611694336,4.424978256225586
4.317668914794922,9.960317611694336,4.424978256225586
2.6989850997924805,4.784360885620117,1.2592556476593018
2.6989850997924805,4.784360885620117,1.2592556476593018
6.732540607452393,8.331583023071289,1.5337265729904175
6.732540607452393,8.331583023071289,1.5337265729904175
4.789041996002197,6.679348468780518,1.6859567165374756
4.789041996002197,6.679348468780518,1.6859567165374756
3.9360885620117188,2.333832025527954,4.642327785491943
3.9360885620117188,2.333832025527954,4.642327785491943
5.845578670501709,1.0041172504425049,2.3964147567749023
5.845578670501709,1.0041172504425049,2.3964147567749023
7.574589729309082,7.727963924407959,9.767847061157227
7.574589729309082,7.727963924407959,9.767847061157227
7.3216753005981445,8.57448959350586,8.923819541931152
7.3216753005981445,8.57448959350586,8.923819541931152
8.067699432373047,2.8469438552856445,2.6765925884246826
5.6367998123168945,9.414365768432617,1.7923030853271484
7.844818592071533,9.136173248291016,4.332980632781982
7.844818592071533,9.136173248291016,4.332980632781982
7.803897857666016,7.541733741760254,5.27061128616333
7.803897857666016,7.541733741760254,5.27061128616333
5.578701496124268,9.783166885375977,1.696977138519287
5.578701496124268,9.783166885375977,1.696977138519287
8.331063270568848,1.3249815702438354,7.836484909057617
8.331063270568848,1.3249815702438354,7.836484909057617
5.4415717124938965,2.546846628189087,4.104940891265869
5.4415717124938965,2.546846628189087,4.104940891265869
1.2767409086227417,1.9693315029144287,4.063817977905273
1.2767409086227417,1.9693315029144287,4.063817977905273
4.056740760803223,1.3980132341384888,4.451929569244385
4.056740760803223,1.3980132341384888,4.451929569244385
8.052103042602539,8.833952903747559,4.41626501083374
8.052103042602539,8.833952903747559,4.41626501083374
8.114355087280273,3.538194417953491,6.7013630867004395
8.114355087280273,3.538194417953491,6.7013630867004395
6.002508163452148,4.177089214324951,7.257627010345459
6.002508163452148,4.177089214324951,7.257627010345459
2.2394142150878906,7.299063682556152,6.041908264160156
2.2394142150878906,7.299063682556152,6.041908264160156
9.701519966125488,3.361398220062256,9.291847229003906
9.701519966125488,3.361398220062256,9.291847229003906
2.5199520587921143,4.638840198516846,1.9315303564071655
2.5199520587921143,4.638840198516846,1.9315303564071655
6.174944877624512,9.26257610321045,3.0345187187194824
6.174944877624512,9.26257610321045,3.0345187187194824
3.527076005935669,5.816920280456543,8.250211715698242
3.527076005935669,5.816920280456543,8.250211715698242
8.765911102294922,9.019676208496094,7.747888088226318
8.765911102294922,9.019676208496094,7.747888088226318
3.487335681915283,4.394546985626221,8.578743934631348
3.487335681915283,4.394546985626221,8.578743934631348
8.525141716003418,8.753844261169434,8.057768821716309
8.525141716003418,8.753844261169434,8.057768821716309
1.1760859489440918,6.549285411834717,4.449921131134033
1.1760859489440918,6.549285411834717,4.449921131134033
5.040868759155273,8.58338451385498,7.34475564956665
6.85776424407959,1.243897795677185,3.952012538909912
7.933856964111328,7.5964813232421875,2.6177024841308594
7.933856964111328,7.5964813232421875,2.6177024841308594
8.253026962280273,2.2733991146087646,8.703195571899414
8.253026962280273,2.2733991146087646,8.703195571899414
6.258915424346924,4.282276153564453,3.1953070163726807
6.258915424346924,4.282276153564453,3.1953070163726807
6.187678337097168,8.476116180419922,8.151497840881348
6.187678337097168,8.476116180419922,8.151497840881348
6.198995590209961,3.884265899658203,7.164985656738281
6.198995590209961,3.884265899658203,7.164985656738281
