mass1,mass2,mass3
3.9269908169872427,2.7143360527015816,5.0893800988154645
5.505072116851807,8.006587982177734,2.150850534439087
5.505072116851807,8.006587982177734,2.150850534439087
3.193281412124634,6.971571445465088,2.069991111755371
3.193281412124634,6.971571445465088,2.069991111755371
5.9325480461120605,1.8142744302749634,7.73927640914917
5.9325480461120605,1.8142744302749634,7.73927640914917
4.133583068847656,8.665762901306152,6.0630717277526855
4.133583068847656,8.665762901306152,6.0630717277526855
6.463674545288086,9.658147811889648,1.0040735006332397
6.463674545288086,9.658147811889648,1.0040735006332397
3.6039140224456787,9.295492172241211,5.048633575439453
3.6039140224456787,9.295492172241211,5.048633575439453
1.5517001152038574,5.918809413909912,9.783790588378906
1.5517001152038574,5.918809413909912,9.783790588378906
7.014330863952637,9.073271751403809,1.8112304210662842
7.014330863952637,9.073271751403809,1.8112304210662842
3.2555770874023438,6.0234174728393555,8.001867294311523
3.2555770874023438,6.0234174728393555,8.001867294311523
2.7926321029663086,9.161109924316406,5.5049004554748535
2.7926321029663086,9.161109924316406,5.5049004554748535
5.019155502319336,1.136281132698059,1.772809624671936
5.019155502319336,1.136281132698059,1.772809624671936
6.619880199432373,8.163122177124023,6.812234878540039
6.619880199432373,8.163122177124023,6.812234878540039
8.002995491027832,2.8564445972442627,6.571489334106445
8.002995491027832,2.8564445972442627,6.571489334106445
6.651061058044434,6.479668617248535,3.6600465774536133
6.651061058044434,6.479668617248535,3.6600465774536133
4.3230977058410645,3.101982355117798,3.8849925994873047
4.3230977058410645,3.101982355117798,3.8849925994873047
1.8671987056732178,2.972069263458252,7.774840354919434
1.8671987056732178,2.972069263458252,7.774840354919434
9.096409797668457,8.4634428024292,7.5081048011779785
9.096409797668457,8.4634428024292,7.5081048011779785
8.190625190734863,6.166843414306641,3.2031288146972656
8.190625190734863,6.166843414306641,3.2031288146972656
4.7263922691345215,7.539070129394531,1.3227124214172363
4.7263922691345215,7.539070129394531,1.3227124214172363
6.603204250335693,2.477137565612793,4.178046226501465
6.603204250335693,2.477137565612793,4.178046226501465
3.707324504852295,2.723832607269287,4.152698993682861
3.707324504852295,2.723832607269287,4.152698993682861
9.157163619995117,8.856038093566895,4.891517639160156
9.157163619995117,8.856038093566895,4.891517639160156
7.71987247467041,6.093786239624023,1.452837347984314
7.71987247467041,6.093786239624023,1.452837347984314
2.5591607093811035,6.05794620513916,2.658804178237915
2.5591607093811035,6.05794620513916,2.658804178237915
3.260648250579834,8.038718223571777,2.814699172973633
3.260648250579834,8.038718223571777,2.814699172973633
7.479570388793945,9.54403018951416,5.268075942993164
7.479570388793945,9.54403018951416,5.268075942993164
1.110917091369629,4.518706321716309,7.772316932678223
1.110917091369629,4.518706321716309,7.772316932678223
4.60556173324585,3.895595073699951,3.2728371620178223
4.60556173324585,3.895595073699951,3.2728371620178223
6.76779842376709,2.751959800720215,3.8333442211151123
6.76779842376709,2.751959800720215,3.8333442211151123
9.444477081298828,3.025118827819824,2.7624104022979736
9.444477081298828,3.025118827819824,2.7624104022979736
9.73876953125,5.958128452301025,2.143954038619995
9.73876953125,5.958128452301025,2.143954038619995
8.238138198852539,8.47072982788086,1.9647536277770996
8.238138198852539,8.47072982788086,1.9647536277770996
9.622654914855957,6.646330833435059,7.556922435760498
9.622654914855957,6.646330833435059,7.556922435760498
2.2488343715667725,5.194974422454834,7.457284927368164
2.2488343715667725,5.194974422454834,7.457284927368164
2.2356996536254883,6.694012641906738,2.111058235168457
2.2356996536254883,6.694012641906738,2.111058235168457
